"Date","Price","Open","High","Low","Vol.","Change %"
"05/30/2023","16,078.0","16,029.1","16,105.1","15,989.6","","0.36%"
"05/29/2023","16,020.0","16,040.7","16,085.1","16,025.4","","-0.08%"
"05/26/2023","16,032.4","16,029.4","16,090.8","16,003.3","","0.08%"
"05/25/2023","16,019.5","16,017.5","16,078.8","16,003.3","","0.06%"
"05/24/2023","16,009.2","16,028.7","16,095.0","16,013.8","","-0.07%"
"05/23/2023","16,020.4","16,099.1","16,113.2","16,010.1","","-0.45%"
"05/22/2023","16,092.2","16,139.9","16,164.5","16,074.5","","-0.15%"
"05/19/2023","16,116.6","16,011.1","16,163.0","15,994.0","","0.71%"
"05/18/2023","16,002.7","16,113.7","16,126.3","15,997.7","","-0.65%"
"05/17/2023","16,106.8","16,097.5","16,182.6","16,068.3","","0.10%"
"05/16/2023","16,090.6","16,093.5","16,162.0","16,068.8","","0.03%"
"05/15/2023","16,085.1","16,012.6","16,119.4","15,995.6","","0.56%"
"05/12/2023","15,995.4","16,070.0","16,140.1","16,000.1","","-0.45%"
"05/11/2023","16,066.9","16,169.5","16,195.3","16,047.9","","-0.59%"
"05/10/2023","16,162.6","16,145.6","16,208.5","16,110.6","","0.15%"
"05/09/2023","16,138.6","16,178.8","16,238.5","16,115.4","","-0.20%"
"05/08/2023","16,170.4","16,190.9","16,266.3","16,162.3","","0.04%"
"05/05/2023","16,163.4","16,165.6","16,220.3","16,093.3","","0.03%"
"05/04/2023","16,158.6","16,241.6","16,283.5","16,126.7","","-0.47%"
"05/03/2023","16,234.6","16,174.2","16,289.3","16,174.2","","0.40%"
"05/02/2023","16,170.0","16,097.4","16,188.2","16,078.5","","0.47%"
"05/01/2023","16,094.8","16,189.1","16,192.7","16,083.5","","-0.41%"
"04/28/2023","16,160.8","16,215.4","16,231.6","16,081.3","","-0.30%"
"04/27/2023","16,209.7","16,380.8","16,392.7","16,161.0","","-0.99%"
"04/26/2023","16,372.3","16,287.9","16,460.9","16,280.5","","0.55%"
"04/25/2023","16,282.5","16,397.8","16,429.7","16,275.3","","-0.62%"
"04/24/2023","16,384.8","16,316.1","16,405.2","16,278.3","","0.49%"
"04/21/2023","16,304.7","16,285.0","16,321.3","16,237.5","","0.18%"
"04/20/2023","16,275.0","16,264.2","16,315.4","16,229.3","","0.12%"
"04/19/2023","16,255.7","16,287.9","16,306.5","16,205.5","","-0.15%"
"04/18/2023","16,279.5","16,156.6","16,305.0","16,152.9","","0.78%"
"04/17/2023","16,154.1","16,155.3","16,269.7","16,113.4","","-0.06%"
"04/14/2023","16,163.0","16,289.5","16,321.2","16,128.8","","-0.75%"
"04/13/2023","16,285.5","16,356.1","16,376.2","16,211.6","","-0.37%"
"04/12/2023","16,346.1","16,238.8","16,369.5","16,207.0","","0.67%"
"04/11/2023","16,236.7","16,188.0","16,264.9","16,179.1","","0.36%"
"04/10/2023","16,178.8","16,256.1","16,284.9","16,140.4","","-0.42%"
"04/07/2023","16,247.4","16,287.4","16,292.7","16,219.6","","-0.22%"
"04/06/2023","16,283.2","16,275.7","16,313.1","16,233.0","","0.06%"
"04/05/2023","16,273.2","16,317.6","16,390.2","16,254.1","","-0.24%"
"04/04/2023","16,313.0","16,312.8","16,349.6","16,218.5","","0.06%"
"04/03/2023","16,302.9","16,264.5","16,343.5","16,170.3","","0.34%"
"03/31/2023","16,247.7","16,410.3","16,441.1","16,248.8","","-0.93%"
"03/30/2023","16,400.6","16,336.5","16,441.9","16,291.3","","0.43%"
"03/29/2023","16,329.6","16,361.3","16,397.5","16,304.8","","-0.17%"
"03/28/2023","16,356.7","16,369.0","16,403.9","16,292.6","","-0.03%"
"03/27/2023","16,361.3","16,316.6","16,373.6","16,288.7","","0.38%"
"03/24/2023","16,299.9","16,617.1","16,633.2","16,235.5","","-1.89%"
"03/23/2023","16,613.2","16,658.5","16,772.9","16,609.4","","-0.23%"
"03/22/2023","16,651.6","16,522.7","16,746.8","16,508.9","","0.81%"
"03/21/2023","16,518.1","16,469.8","16,555.7","16,433.0","","0.35%"
"03/20/2023","16,460.6","16,414.6","16,483.6","16,329.2","","0.60%"
"03/17/2023","16,361.6","16,316.6","16,397.7","16,283.3","","0.35%"
"03/16/2023","16,305.2","16,252.3","16,358.9","16,225.9","","0.38%"
"03/15/2023","16,243.2","16,512.7","16,533.1","16,157.1","","-1.59%"
"03/14/2023","16,505.8","16,487.4","16,539.6","16,427.7","","0.16%"
"03/13/2023","16,479.7","16,448.8","16,538.4","16,363.7","","0.25%"
"03/10/2023","16,438.1","16,322.7","16,533.8","16,316.6","","0.76%"
"03/09/2023","16,314.4","16,276.2","16,337.4","16,264.6","","0.28%"
"03/08/2023","16,269.4","16,193.5","16,321.7","16,177.0","","0.53%"
"03/07/2023","16,184.4","16,335.8","16,427.5","16,187.3","","-0.87%"
"03/06/2023","16,326.7","16,247.1","16,358.0","16,241.0","","0.40%"
"03/03/2023","16,261.6","16,193.7","16,278.4","16,188.4","","0.47%"
"03/02/2023","16,185.4","16,251.9","16,278.9","16,159.4","","-0.37%"
"03/01/2023","16,245.8","16,128.4","16,290.0","16,110.8","","0.76%"
"02/28/2023","16,123.1","16,193.8","16,237.4","16,118.0","","-0.42%"
"02/27/2023","16,191.6","16,049.4","16,217.5","16,049.4","","0.88%"
"02/24/2023","16,051.0","16,096.8","16,137.9","16,040.3","","-0.23%"
"02/23/2023","16,088.5","16,118.9","16,147.8","16,065.7","","-0.16%"
"02/22/2023","16,113.5","16,171.3","16,230.3","16,111.3","","-0.32%"
"02/21/2023","16,166.0","16,197.3","16,251.0","16,157.6","","-0.14%"
"02/20/2023","16,188.6","16,248.4","16,259.1","16,173.1","","-0.41%"
"02/17/2023","16,254.9","16,178.0","16,265.2","16,132.9","","0.55%"
"02/16/2023","16,165.2","16,253.1","16,284.6","16,147.7","","-0.51%"
"02/15/2023","16,247.3","16,278.3","16,319.2","16,207.5","","-0.13%"
"02/14/2023","16,268.9","16,292.1","16,379.8","16,230.5","","-0.10%"
"02/13/2023","16,285.2","16,161.1","16,305.0","16,124.7","","0.81%"
"02/10/2023","16,154.3","16,208.5","16,273.8","16,140.6","","-0.29%"
"02/09/2023","16,200.6","16,173.6","16,291.5","16,170.6","","0.22%"
"02/08/2023","16,165.2","16,244.5","16,259.0","16,170.6","","-0.46%"
"02/07/2023","16,239.2","16,149.5","16,308.1","16,143.5","","0.56%"
"02/06/2023","16,148.7","16,069.0","16,262.8","16,054.9","","0.48%"
"02/03/2023","16,070.8","16,232.6","16,293.1","16,071.2","","-0.97%"
"02/02/2023","16,228.6","16,457.5","16,524.2","16,196.9","","-1.35%"
"02/01/2023","16,450.5","16,285.1","16,474.7","16,249.9","","1.07%"
"01/31/2023","16,276.7","16,242.5","16,302.4","16,191.5","","0.30%"
"01/30/2023","16,228.0","16,295.4","16,339.0","16,225.2","","-0.31%"
"01/27/2023","16,278.8","16,280.8","16,327.7","16,238.5","","0.03%"
"01/26/2023","16,273.6","16,337.3","16,367.4","16,217.3","","-0.34%"
"01/25/2023","16,328.8","16,207.3","16,349.3","16,198.3","73.41K","0.84%"
"01/24/2023","16,193.4","16,389.5","16,406.9","16,129.1","70.09K","-1.13%"
"01/23/2023","16,378.1","16,371.5","16,473.2","16,349.6","72.10K","0.13%"
"01/20/2023","16,357.0","16,362.2","16,422.7","16,283.3","77.87K","0.05%"
"01/19/2023","16,348.8","16,279.4","16,373.5","16,267.3","103.21K","0.42%"
"01/18/2023","16,279.7","16,363.0","16,432.3","16,243.6","110.22K","-0.46%"
"01/17/2023","16,354.6","16,281.7","16,484.4","16,260.7","109.32K","0.54%"
"01/16/2023","16,267.3","16,408.1","16,466.4","16,248.8","66.81K","-0.77%"
"01/13/2023","16,393.6","16,638.1","16,669.6","16,325.6","98.23K","-1.46%"
"01/12/2023","16,636.5","16,654.5","16,683.2","16,454.2","95.80K","-0.07%"
"01/11/2023","16,648.7","16,718.6","16,735.0","16,604.7","88.07K","-0.38%"
"01/10/2023","16,712.8","16,696.1","16,755.2","16,671.6","94.48K","0.09%"
"01/09/2023","16,698.1","16,628.3","16,753.0","16,572.6","87.56K","0.37%"
"01/06/2023","16,636.6","16,422.2","16,646.3","16,387.6","95.01K","1.34%"
"01/05/2023","16,416.5","16,529.0","16,590.8","16,410.5","81.44K","-0.62%"
"01/04/2023","16,518.5","16,452.2","16,578.9","16,440.5","90.36K","0.40%"
"01/03/2023","16,452.7","16,605.7","16,645.3","16,407.0","94.89K","-0.89%"
"01/02/2023","16,600.7","16,660.3","16,672.0","16,560.5","21.28K","-0.34%"
"12/30/2022","16,657.7","16,695.6","16,717.1","16,560.3","71.67K","-0.19%"
"12/29/2022","16,689.8","16,660.4","16,762.9","16,624.3","59.88K","0.19%"
"12/28/2022","16,657.7","16,668.0","16,762.4","16,614.8","56.11K","-0.01%"
"12/27/2022","16,659.1","16,629.1","16,711.9","16,598.8","68.45K","0.22%"
"12/26/2022","16,622.5","16,545.2","16,638.0","16,528.5","17.61K","0.45%"
"12/23/2022","16,547.2","16,509.7","16,582.5","16,495.6","94.39K","0.26%"
"12/22/2022","16,503.9","16,533.7","16,615.4","16,474.6","97.41K","-0.13%"
"12/21/2022","16,524.8","16,577.7","16,595.2","16,504.8","86.84K","-0.27%"
"12/20/2022","16,568.8","16,542.7","16,631.5","16,524.6","130.62K","0.18%"
"12/19/2022","16,538.5","16,519.3","16,624.6","16,495.1","91.87K","0.22%"
"12/16/2022","16,502.6","16,595.2","16,665.5","16,508.4","97.15K","-0.54%"
"12/15/2022","16,592.5","16,657.5","16,767.7","16,542.1","96.47K","-0.36%"
"12/14/2022","16,653.2","16,648.1","16,677.7","16,537.3","93.61K","0.07%"
"12/13/2022","16,641.3","16,462.0","16,712.3","16,457.3","76.78K","1.10%"
"12/12/2022","16,460.9","16,405.3","16,534.7","16,371.0","73.00K","0.32%"
"12/09/2022","16,407.8","16,493.7","16,536.6","16,371.8","81.85K","-0.49%"
"12/08/2022","16,488.5","16,431.9","16,503.8","16,365.8","89.93K","0.39%"
"12/07/2022","16,424.6","16,350.7","16,498.3","16,305.7","102.29K","0.47%"
"12/06/2022","16,347.3","16,223.9","16,450.7","16,222.3","84.10K","0.76%"
"12/05/2022","16,224.3","16,224.3","16,388.6","16,209.2","91.21K","-0.19%"
"12/02/2022","16,254.9","16,377.2","16,444.1","16,087.0","82.36K","-0.72%"
"12/01/2022","16,372.2","16,371.8","16,435.5","16,169.9","108.46K","0.03%"
"11/30/2022","16,367.1","16,260.4","16,407.2","16,186.9","92.39K","0.69%"
"11/29/2022","16,254.7","16,257.1","16,362.8","16,245.5","75.32K","0.03%"
"11/28/2022","16,249.8","16,271.2","16,504.7","16,206.2","78.61K","-0.24%"
"11/25/2022","16,289.0","16,306.2","16,346.9","16,228.1","70.33K","-0.08%"
"11/24/2022","16,302.0","16,310.8","16,354.7","16,263.1","68.70K","-0.02%"
"11/23/2022","16,304.6","16,175.0","16,322.6","16,151.6","74.61K","0.84%"
"11/22/2022","16,169.0","16,094.3","16,181.3","16,088.8","79.34K","0.50%"
"11/21/2022","16,088.6","16,186.4","16,211.5","16,062.1","82.28K","-0.65%"
"11/18/2022","16,193.2","16,229.5","16,310.3","16,177.7","95.24K","-0.19%"
"11/17/2022","16,223.8","16,218.8","16,301.4","16,139.4","98.98K","0.08%"
"11/16/2022","16,211.5","16,066.3","16,283.3","16,046.1","104.02K","0.86%"
"11/15/2022","16,074.1","16,017.7","16,280.7","15,966.9","104.80K","0.34%"
"11/14/2022","16,019.2","16,055.4","16,070.4","15,933.9","103.49K","-0.10%"
"11/11/2022","16,035.3","16,014.8","16,053.8","15,718.8","114.14K","0.12%"
"11/10/2022","16,016.3","15,675.2","16,036.8","15,586.5","128.91K","2.17%"
"11/09/2022","15,676.8","15,808.0","15,828.4","15,643.9","117.25K","-0.83%"
"11/08/2022","15,808.0","15,736.4","15,845.7","15,649.5","100.83K","0.46%"
"11/07/2022","15,734.8","15,591.8","15,758.4","15,529.2","94.61K","0.40%"
"11/04/2022","15,672.1","15,301.1","15,681.5","15,288.5","86.40K","2.40%"
"11/03/2022","15,304.2","15,358.7","15,420.7","15,268.1","76.16K","-0.35%"
"11/02/2022","15,358.7","15,426.6","15,605.9","15,349.3","77.51K","-0.45%"
"11/01/2022","15,428.1","15,407.9","15,551.6","15,383.6","71.16K","0.10%"
"10/31/2022","15,412.5","15,464.0","15,535.4","15,393.8","75.38K","-0.50%"
"10/28/2022","15,490.5","15,509.0","15,558.8","15,431.4","76.80K","-0.10%"
"10/27/2022","15,505.8","15,690.4","15,713.8","15,496.5","111.06K","-1.17%"
"10/26/2022","15,688.9","15,563.8","15,706.0","15,467.6","84.47K","0.80%"
"10/25/2022","15,563.8","15,385.5","15,582.5","15,379.3","74.14K","1.14%"
"10/24/2022","15,388.6","15,419.0","15,472.1","15,281.1","91.42K","-0.15%"
"10/21/2022","15,411.2","15,232.1","15,423.7","15,165.8","93.08K","1.18%"
"10/20/2022","15,232.1","15,141.7","15,328.7","15,101.8","92.86K","0.61%"
"10/19/2022","15,140.2","15,236.1","15,267.0","15,115.4","89.07K","-0.66%"
"10/18/2022","15,240.8","15,231.0","15,272.0","15,172.7","99.16K","0.04%"
"10/17/2022","15,234.1","14,999.3","15,255.8","14,988.5","88.45K","1.62%"
"10/14/2022","14,991.6","15,011.3","15,115.0","14,971.5","108.77K","-0.15%"
"10/13/2022","15,014.4","14,895.9","15,060.5","14,793.2","95.43K","0.76%"
"10/12/2022","14,900.5","14,903.6","14,970.9","14,842.1","93.41K","0.01%"
"10/11/2022","14,899.0","14,850.7","15,008.0","14,835.4","127.39K","0.31%"
"10/10/2022","14,852.2","14,845.9","14,919.6","14,820.1","97.42K","-0.02%"
"10/07/2022","14,855.0","14,863.1","14,969.4","14,829.1","78.73K","-0.08%"
"10/06/2022","14,867.6","15,003.2","15,079.5","14,860.0","89.45K","-0.95%"
"10/05/2022","15,010.8","15,220.6","15,229.8","14,936.3","88.93K","-1.37%"
"10/04/2022","15,219.1","15,032.3","15,243.5","14,981.4","86.26K","1.25%"
"10/03/2022","15,030.7","14,917.5","15,061.3","14,896.1","97.80K","0.75%"
"09/30/2022","14,919.0","14,977.7","15,021.9","14,818.5","94.24K","-0.39%"
"09/29/2022","14,977.7","14,852.6","14,977.7","14,704.5","96.46K","0.83%"
"09/28/2022","14,854.1","14,503.1","14,878.5","14,444.1","104.59K","2.42%"
"09/27/2022","14,503.1","14,532.1","14,645.2","14,465.3","104.40K","-0.19%"
"09/26/2022","14,530.6","14,559.9","14,672.8","14,381.0","109.96K","-0.26%"
"09/23/2022","14,568.9","14,768.8","14,791.3","14,532.8","91.08K","-1.31%"
"09/22/2022","14,762.8","14,750.6","14,875.4","14,705.6","103.98K","0.10%"
"09/21/2022","14,747.6","14,935.1","14,965.0","14,713.1","87.61K","-1.25%"
"09/20/2022","14,933.6","15,008.0","15,049.9","14,909.6","73.14K","-0.49%"
"09/19/2022","15,006.5","14,965.0","15,015.4","14,922.6","63.36K","0.23%"
"09/16/2022","14,972.4","14,893.5","15,003.8","14,869.8","73.05K","0.52%"
"09/15/2022","14,895.0","14,870.7","14,920.3","14,826.0","69.25K","0.11%"
"09/14/2022","14,878.2","14,805.5","14,939.3","14,781.7","87.94K","0.51%"
"09/13/2022","14,802.5","15,016.6","15,127.7","14,796.5","77.86K","-1.42%"
"09/12/2022","15,015.1","14,943.7","15,129.4","14,914.0","62.52K","0.87%"
"09/09/2022","14,885.8","14,890.5","14,994.1","14,872.5","76.58K","-0.01%"
"09/08/2022","14,887.5","14,913.5","14,938.2","14,789.3","86.50K","-0.18%"
"09/07/2022","14,915.0","14,739.1","14,929.9","14,655.5","82.81K","1.18%"
"09/06/2022","14,740.6","14,789.7","14,864.2","14,679.6","101.66K","-0.34%"
"09/05/2022","14,791.2","14,817.5","14,817.5","14,733.5","67.29K","-0.21%"
"09/02/2022","14,822.0","14,796.7","14,944.2","14,781.7","69.10K","0.17%"
"09/01/2022","14,796.7","14,918.7","14,951.4","14,744.6","85.99K","-0.86%"
"08/31/2022","14,924.6","14,859.3","14,955.8","14,795.5","87.75K","0.45%"
"08/30/2022","14,857.8","14,886.1","14,920.1","14,811.8","90.38K","-0.20%"
"08/29/2022","14,887.5","14,788.3","14,936.7","14,690.5","59.98K","0.88%"
"08/26/2022","14,757.2","14,780.0","14,946.8","14,736.8","61.08K","-0.15%"
"08/25/2022","14,780.0","14,793.0","14,868.9","14,741.5","82.65K","-0.09%"
"08/24/2022","14,793.0","14,789.0","14,843.5","14,708.4","67.71K","0.05%"
"08/23/2022","14,786.0","14,800.2","14,861.7","14,703.0","82.52K","-0.08%"
"08/22/2022","14,797.2","14,892.9","14,946.0","14,771.9","88.10K","-0.59%"
"08/19/2022","14,885.4","14,960.5","14,997.9","14,879.5","76.76K","-0.50%"
"08/18/2022","14,960.5","15,027.8","15,108.8","14,945.7","78.47K","-0.47%"
"08/17/2022","15,030.8","15,013.0","15,063.3","14,977.6","92.06K","0.10%"
"08/16/2022","15,016.0","14,975.8","15,051.4","14,943.7","63.72K","0.27%"
"08/15/2022","14,975.8","15,047.8","15,104.7","14,965.5","65.15K","-0.45%"
"08/12/2022","15,043.4","15,228.6","15,247.8","15,011.1","80.39K","-1.25%"
"08/11/2022","15,233.0","15,311.6","15,336.2","15,203.3","84.94K","-0.51%"
"08/10/2022","15,311.6","15,164.8","15,417.2","15,148.5","88.63K","0.98%"
"08/09/2022","15,163.3","15,166.5","15,216.8","15,130.7","80.78K","-0.01%"
"08/08/2022","15,165.1","15,158.3","15,210.8","15,128.5","67.99K","0.04%"
"08/05/2022","15,159.5","15,299.8","15,310.3","15,102.5","82.71K","-0.90%"
"08/04/2022","15,297.3","15,158.6","15,312.5","15,142.2","79.57K","0.95%"
"08/03/2022","15,153.0","15,139.7","15,225.7","15,095.2","80.08K","0.10%"
"08/02/2022","15,137.2","15,261.4","15,360.3","15,135.3","102.56K","-0.79%"
"08/01/2022","15,258.1","15,155.8","15,283.0","15,136.6","84.71K","0.69%"
"07/29/2022","15,153.3","15,228.2","15,238.6","15,048.3","81.99K","-0.44%"
"07/28/2022","15,219.6","15,309.2","15,335.5","15,102.0","106.82K","-0.61%"
"07/27/2022","15,313.2","15,171.7","15,344.5","15,121.2","76.31K","0.97%"
"07/26/2022","15,165.9","15,327.4","15,374.7","15,157.5","79.32K","-1.04%"
"07/25/2022","15,324.9","15,335.9","15,385.2","15,266.0","77.55K","-0.04%"
"07/22/2022","15,330.3","15,377.5","15,401.9","15,214.0","73.58K","-0.28%"
"07/21/2022","15,372.7","15,254.3","15,451.9","15,250.5","105.56K","0.80%"
"07/20/2022","15,250.2","15,316.0","15,398.2","15,219.8","92.96K","-0.39%"
"07/19/2022","15,310.4","15,196.3","15,381.1","15,162.6","80.35K","0.76%"
"07/18/2022","15,194.7","15,119.9","15,286.9","15,108.2","75.03K","0.49%"
"07/15/2022","15,120.4","15,019.5","15,140.2","14,993.7","77.81K","0.71%"
"07/14/2022","15,014.0","15,078.9","15,084.9","14,919.8","89.71K","-0.40%"
"07/13/2022","15,074.9","15,044.5","15,171.8","14,984.5","82.67K","0.23%"
"07/12/2022","15,040.4","15,032.4","15,099.2","14,978.5","87.90K","0.08%"
"07/11/2022","15,028.4","15,236.8","15,253.3","15,022.7","77.52K","-1.45%"
"07/08/2022","15,249.0","15,235.2","15,284.7","15,088.6","90.66K","0.10%"
"07/07/2022","15,233.4","15,269.2","15,323.7","15,211.2","87.03K","-0.20%"
"07/06/2022","15,263.4","15,389.2","15,433.9","15,239.2","96.08K","-0.78%"
"07/05/2022","15,383.6","15,594.6","15,661.2","15,339.0","85.30K","-1.36%"
"07/04/2022","15,595.0","15,570.8","15,661.2","15,561.1","68.94K","0.13%"
"07/01/2022","15,574.2","15,614.1","15,668.0","15,484.2","68.24K","-0.25%"
"06/30/2022","15,612.9","15,504.4","15,626.0","15,466.6","84.06K","0.72%"
"06/29/2022","15,500.9","15,605.6","15,647.9","15,494.7","90.64K","-0.66%"
"06/28/2022","15,603.5","15,668.4","15,726.2","15,583.3","93.15K","-0.38%"
"06/27/2022","15,662.8","15,671.5","15,713.6","15,613.1","87.00K","-0.03%"
"06/24/2022","15,667.4","15,619.4","15,696.8","15,596.4","88.67K","0.35%"
"06/23/2022","15,612.3","15,710.5","15,732.8","15,553.4","111.66K","-0.59%"
"06/22/2022","15,704.9","15,592.6","15,769.2","15,550.2","84.24K","0.75%"
"06/21/2022","15,587.5","15,589.7","15,676.3","15,548.8","83.68K","0.02%"
"06/20/2022","15,584.8","15,522.7","15,643.4","15,522.7","77.09K","0.17%"
"06/17/2022","15,559.1","15,577.7","15,635.8","15,481.9","85.77K","-0.10%"
"06/16/2022","15,574.1","15,397.8","15,656.0","15,326.3","139.13K","1.19%"
"06/15/2022","15,391.5","15,308.9","15,492.2","15,271.0","105.03K","0.57%"
"06/14/2022","15,304.8","15,282.4","15,411.6","15,262.6","87.07K","0.21%"
"06/13/2022","15,272.5","15,299.8","15,410.4","15,243.7","75.67K","-0.18%"
"06/10/2022","15,299.3","15,461.0","15,510.5","15,288.1","70.17K","-1.00%"
"06/09/2022","15,454.0","15,530.9","15,690.4","15,451.5","80.14K","-0.45%"
"06/08/2022","15,524.6","15,468.5","15,578.0","15,443.9","57.57K","0.39%"
"06/07/2022","15,464.3","15,455.9","15,490.1","15,398.3","62.35K","0.07%"
"06/06/2022","15,452.8","15,479.9","15,539.0","15,439.3","61.34K","-0.13%"
"06/03/2022","15,472.9","15,562.9","15,588.2","15,453.9","37.08K","-0.56%"
"06/02/2022","15,560.2","15,525.8","15,570.1","15,436.7","53.01K","0.23%"
"06/01/2022","15,524.8","15,651.3","15,658.5","15,494.5","57.34K","-0.79%"
"05/31/2022","15,648.7","15,691.9","15,700.3","15,570.3","72.40K","-0.25%"
"05/30/2022","15,688.1","15,650.6","15,705.0","15,603.6","54.90K","0.34%"
"05/27/2022","15,634.6","15,694.8","15,752.6","15,592.3","64.76K","-0.35%"
"05/26/2022","15,689.2","15,633.4","15,704.3","15,601.2","64.32K","0.41%"
"05/25/2022","15,624.8","15,737.8","15,741.4","15,571.9","73.65K","-0.67%"
"05/24/2022","15,730.7","15,687.4","15,756.1","15,615.2","68.81K","0.32%"
"05/23/2022","15,680.8","15,490.1","15,698.4","15,469.6","72.36K","1.36%"
"05/20/2022","15,470.4","15,598.8","15,599.5","15,432.2","79.47K","-0.80%"
"05/19/2022","15,594.7","15,377.8","15,628.2","15,363.9","79.13K","1.47%"
"05/18/2022","15,369.3","15,451.7","15,484.3","15,362.4","79.68K","-0.50%"
"05/17/2022","15,446.1","15,246.7","15,461.9","15,238.7","77.15K","1.35%"
"05/16/2022","15,239.7","15,204.3","15,260.6","15,180.2","63.92K","0.19%"
"05/13/2022","15,210.5","15,150.2","15,232.3","15,123.2","75.78K","0.41%"
"05/12/2022","15,148.2","15,302.8","15,351.7","15,113.0","103.73K","-0.98%"
"05/11/2022","15,298.8","15,327.1","15,398.2","15,287.6","108.00K","-0.15%"
"05/10/2022","15,322.0","15,368.4","15,403.4","15,321.2","71.71K","-0.27%"
"05/09/2022","15,362.8","15,296.5","15,421.5","15,241.4","67.07K","0.45%"
"05/06/2022","15,293.7","15,285.6","15,367.5","15,195.8","84.53K","0.10%"
"05/05/2022","15,277.7","15,399.4","15,428.4","15,211.0","85.99K","-0.76%"
"05/04/2022","15,395.1","15,245.0","15,412.5","15,229.8","64.71K","0.96%"
"05/03/2022","15,248.7","15,229.1","15,335.7","15,209.5","68.53K","0.17%"
"05/02/2022","15,222.7","15,294.3","15,321.9","15,207.4","49.74K","-0.37%"
"04/29/2022","15,279.2","15,216.0","15,356.7","15,208.8","87.17K","0.41%"
"04/28/2022","15,216.8","15,225.3","15,320.0","15,179.8","89.23K","-0.02%"
"04/27/2022","15,220.3","15,329.7","15,375.7","15,162.6","89.67K","-0.68%"
"04/26/2022","15,325.0","15,488.3","15,519.4","15,326.8","91.60K","-1.02%"
"04/25/2022","15,482.8","15,565.1","15,609.7","15,464.5","98.91K","-0.08%"
"04/22/2022","15,495.9","15,546.0","15,584.7","15,462.5","74.62K","-0.30%"
"04/21/2022","15,542.1","15,577.7","15,686.4","15,529.3","85.84K","-0.22%"
"04/20/2022","15,576.6","15,470.0","15,601.4","15,463.5","83.91K","0.74%"
"04/19/2022","15,461.7","15,477.4","15,508.7","15,445.1","77.70K","-0.07%"
"04/18/2022","15,472.5","15,498.7","15,530.9","15,458.0","34.78K","-0.17%"
"04/15/2022","15,499.0","15,531.7","15,536.7","15,485.8","39.97K","-0.20%"
"04/14/2022","15,530.6","15,637.0","15,671.7","15,429.8","86.81K","-0.66%"
"04/13/2022","15,633.0","15,550.3","15,649.2","15,523.5","74.91K","0.56%"
"04/12/2022","15,546.1","15,633.1","15,661.6","15,541.7","55.23K","-0.56%"
"04/11/2022","15,633.4","15,704.3","15,728.0","15,618.9","61.16K","0.10%"
"04/08/2022","15,617.9","15,620.6","15,643.3","15,562.1","56.49K","0.00%"
"04/07/2022","15,618.6","15,642.0","15,706.8","15,599.8","63.27K","-0.13%"
"04/06/2022","15,638.3","15,646.3","15,704.4","15,618.3","57.79K","-0.01%"
"04/05/2022","15,640.3","15,751.2","15,765.8","15,637.0","50.53K","-0.67%"
"04/04/2022","15,745.2","15,860.3","15,884.5","15,732.5","70.57K","-0.83%"
"04/01/2022","15,877.6","15,899.3","15,916.5","15,843.8","96.93K","-0.13%"
"03/31/2022","15,898.2","16,003.9","16,054.3","15,892.8","77.34K","-0.63%"
"03/30/2022","15,999.1","15,925.4","16,023.3","15,912.9","82.42K","0.49%"
"03/29/2022","15,921.4","15,770.0","15,997.9","15,754.9","84.97K","0.98%"
"03/28/2022","15,766.6","15,759.3","15,799.5","15,703.7","58.71K","0.13%"
"03/25/2022","15,746.8","15,779.6","15,836.3","15,745.0","55.30K","-0.16%"
"03/24/2022","15,771.2","15,786.9","15,805.3","15,733.7","54.17K","-0.09%"
"03/23/2022","15,785.2","15,833.8","15,856.0","15,728.8","62.69K","-0.29%"
"03/22/2022","15,831.8","15,799.8","15,858.9","15,737.6","67.35K","0.25%"
"03/21/2022","15,791.9","15,861.7","15,875.1","15,787.6","64.58K","-0.33%"
"03/18/2022","15,844.3","15,862.9","15,906.6","15,779.2","58.96K","-0.08%"
"03/17/2022","15,857.3","15,794.7","15,930.8","15,735.2","76.80K","0.45%"
"03/16/2022","15,786.8","15,700.0","15,811.2","15,668.7","83.33K","0.63%"
"03/15/2022","15,687.3","15,679.8","15,795.1","15,656.2","80.97K","0.07%"
"03/14/2022","15,675.6","15,651.2","15,757.9","15,606.9","69.16K","0.49%"
"03/11/2022","15,599.9","15,685.2","15,795.7","15,591.9","87.21K","-0.50%"
"03/10/2022","15,678.2","15,889.9","15,896.3","15,673.7","88.43K","-1.31%"
"03/09/2022","15,887.1","15,697.6","15,920.0","15,651.8","100.21K","1.26%"
"03/08/2022","15,689.1","15,637.9","15,778.9","15,617.1","99.79K","0.36%"
"03/07/2022","15,632.3","15,758.6","15,758.6","15,568.0","100.11K","-0.54%"
"03/04/2022","15,717.0","15,922.3","15,923.7","15,662.2","83.05K","-1.25%"
"03/03/2022","15,915.6","15,994.9","16,004.3","15,872.6","78.70K","-0.51%"
"03/02/2022","15,997.6","15,952.8","16,036.6","15,907.2","79.41K","0.31%"
"03/01/2022","15,947.7","16,116.9","16,121.9","15,899.0","89.22K","-1.04%"
"02/28/2022","16,116.1","16,060.9","16,158.6","15,979.0","86.09K","-0.43%"
"02/25/2022","16,185.0","16,096.9","16,198.8","16,041.5","79.44K","0.57%"
"02/24/2022","16,092.7","16,220.0","16,224.0","15,973.2","103.55K","-0.73%"
